Identificador de URL,Nombre,Categorías,Nombre de propiedad 1,Valor de propiedad 1,Nombre de propiedad 2,Valor de propiedad 2,Nombre de propiedad 3,Valor de propiedad 3,Precio,Precio promocional,Peso,Alto,Ancho,Profundidad,Stock,SKU,Código de barras,Mostrar en tienda,Envío sin cargo,Descripción,Tags,Título para SEO,Descripción para SEO,Marca,Producto Físico,MPN (Número de pieza del fabricante),Sexo,Rango de edad,Costo
gorra-gabardina-bordada,Gorra de gabardina bordada,"Indumentaria > Gorras, Personalizados",Color,Negro,,,,,21900,,0.1,12,20,20,40,TX-GORRAGABARD-NEGRO,,NO,NO,<p>Gorra de gabardina con visera curva y cierre regulable. Talle único.</p><p>El bordado frontal queda impecable: es el producto con mejor relación entre lo que sale y lo que se luce.</p><ul><li>Talle único regulable</li><li>Bordado frontal incluido</li><li>Producción: 5 a 7 días hábiles</li></ul>,"gorra, bordado, merchandising, REVISAR PRECIO",Gorras personalizadas con logo bordado | Taxnara Diseños,"Gorras de gabardina con bordado de tu logo. Talle único regulable. Ideal para merchandising, equipos y comercios.",Taxnara Diseños,SI,,,,
gorra-gabardina-bordada,Gorra de gabardina bordada,"Indumentaria > Gorras, Personalizados",Color,Blanco,,,,,21900,,0.1,12,20,20,40,TX-GORRAGABARD-BLANCO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
gorra-gabardina-bordada,Gorra de gabardina bordada,"Indumentaria > Gorras, Personalizados",Color,Beige,,,,,21900,,0.1,12,20,20,40,TX-GORRAGABARD-BEIGE,,NO,NO,,,,,Taxnara Diseños,SI,,,,
gorra-gabardina-bordada,Gorra de gabardina bordada,"Indumentaria > Gorras, Personalizados",Color,Azul marino,,,,,21900,,0.1,12,20,20,40,TX-GORRAGABARD-AZULMA,,NO,NO,,,,,Taxnara Diseños,SI,,,,
taza-ceramica-sublimada,Taza de cerámica sublimada,Sublimados > Tazas,,,,,,,9900,,0.45,12,12,10,50,TX-TAZACERAMIC,,NO,NO,"<p>Taza de cerámica blanca de 11 oz sublimada a todo color, 360°. El diseño no se despega ni se descascara: queda dentro del esmalte.</p><p>Mandanos la foto, el logo o la frase y te enviamos la muestra digital antes de imprimir.</p><ul><li>Cerámica blanca 11 oz</li><li>Impresión 360°, apta lavavajillas</li><li>Producción: 3 a 5 días hábiles</li><li>Se entrega en caja</li></ul>","taza, sublimacion, regalo, personalizado, REVISAR PRECIO",Tazas personalizadas con foto o logo | Taxnara Diseños,"Tazas de cerámica sublimadas a todo color con tu foto, logo o frase. Muestra digital antes de imprimir. Envíos a todo el país.",Taxnara Diseños,SI,,,,
taza-magica-sublimada,Taza mágica personalizada,Sublimados > Tazas,,,,,,,13900,,0.48,12,12,10,25,TX-TAZAMAGICA,,NO,NO,<p>Taza negra que revela el diseño al cargarse con líquido caliente. Es el regalo que siempre gana: nadie se lo espera.</p><ul><li>Cerámica térmica 11 oz</li><li>El diseño aparece con el calor</li><li>Lavado a mano recomendado</li><li>Producción: 3 a 5 días hábiles</li></ul>,"taza magica, sublimacion, regalo, REVISAR PRECIO",Tazas mágicas personalizadas con tu foto | Taxnara Diseños,Taza mágica sublimada: el diseño aparece con el líquido caliente. Personalizada con tu foto o logo. Envíos a todo el país.,Taxnara Diseños,SI,,,,
almohadon-sublimado-40x40,Almohadón sublimado 40×40,Sublimados > Almohadones,Diseño,Con foto,,,,,18900,,0.35,10,40,40,20,TX-ALMOHADONSU-CONFOT,,NO,NO,"<p>Almohadón de 40×40 cm con funda sublimada a todo color y relleno incluido.</p><ul><li>Funda con cierre, se puede lavar</li><li>Relleno incluido</li><li>Producción: 4 a 6 días hábiles</li></ul>","almohadon, sublimado, deco, regalo, REVISAR PRECIO",Almohadones personalizados con foto | Taxnara Diseños,"Almohadones de 40x40 sublimados con tu foto, logo o frase. Relleno incluido. Hechos en Catamarca, envíos a todo el país.",Taxnara Diseños,SI,,,,
almohadon-sublimado-40x40,Almohadón sublimado 40×40,Sublimados > Almohadones,Diseño,Con logo,,,,,18900,,0.35,10,40,40,20,TX-ALMOHADONSU-CONLOG,,NO,NO,,,,,Taxnara Diseños,SI,,,,
almohadon-sublimado-40x40,Almohadón sublimado 40×40,Sublimados > Almohadones,Diseño,Con frase,,,,,18900,,0.35,10,40,40,20,TX-ALMOHADONSU-CONFRA,,NO,NO,,,,,Taxnara Diseños,SI,,,,
mouse-pad-personalizado,Mouse pad personalizado,Sublimados > Mouse pads,Tamaño,Estándar 22×18,,,,,8900,,0.15,1,22,18,35,TX-MOUSEPADPE-ESTÁND,,NO,NO,"<p>Mouse pad con base antideslizante y superficie sublimada a todo color.</p><p>Muy pedido por empresas para regalar a clientes: es útil, barato y lleva el logo puesto todo el día.</p><ul><li>Base de goma antideslizante</li><li>Bordes termosellados</li><li>Producción: 3 a 5 días hábiles</li></ul>","mouse pad, sublimado, merchandising, REVISAR PRECIO",Mouse pads personalizados con tu logo | Taxnara Diseños,Mouse pads sublimados a todo color con tu diseño o el logo de tu empresa. Tamaño estándar y gamer.,Taxnara Diseños,SI,,,,
mouse-pad-personalizado,Mouse pad personalizado,Sublimados > Mouse pads,Tamaño,Gamer 70×30,,,,,16900,,0.15,1,22,18,35,TX-MOUSEPADPE-GAMER7,,NO,NO,,,,,Taxnara Diseños,SI,,,,
botella-deportiva-personalizada,Botella deportiva personalizada,"Sublimados > Botellas y termos, Personalizados > Clubes y equipos",Color,Blanco,,,,,19900,,0.22,25,8,8,30,TX-BOTELLADEPO-BLANCO,,NO,NO,"<p>Botella deportiva de 750 ml con pico y tapa a rosca, personalizada con tu diseño.</p><p>Se pide mucho por equipo, con el nombre de cada jugador.</p><ul><li>750 ml, libre de BPA</li><li>Nombre individual sin cargo por cantidad</li><li>Producción: 4 a 6 días hábiles</li></ul>","botella, deportiva, club, equipo, REVISAR PRECIO",Botellas deportivas personalizadas por equipo | Taxnara,Botellas deportivas de 750 ml personalizadas con el escudo del club y el nombre de cada jugador.,Taxnara Diseños,SI,,,,
botella-deportiva-personalizada,Botella deportiva personalizada,"Sublimados > Botellas y termos, Personalizados > Clubes y equipos",Color,Negro,,,,,19900,,0.22,25,8,8,30,TX-BOTELLADEPO-NEGRO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
botella-deportiva-personalizada,Botella deportiva personalizada,"Sublimados > Botellas y termos, Personalizados > Clubes y equipos",Color,Azul,,,,,19900,,0.22,25,8,8,30,TX-BOTELLADEPO-AZUL,,NO,NO,,,,,Taxnara Diseños,SI,,,,
termo-acero-personalizado,Termo de acero personalizado,"Sublimados > Botellas y termos, Personalizados > Eventos y regalería",Capacidad,750 ml,Color,Acero,,,38900,,0.6,32,10,10,15,TX-TERMOACERO-750ML-ACERO,,NO,NO,<p>Termo de acero inoxidable con grabado o sublimado de tu diseño. El regalo empresarial que más dura y el que la gente realmente usa.</p><ul><li>Acero inoxidable doble pared</li><li>Personalización con logo o nombre</li><li>Producción: 5 a 8 días hábiles</li></ul>,"termo, acero, mate, regalo empresarial, REVISAR PRECIO",Termos de acero personalizados con tu logo | Taxnara Diseños,Termos de acero inoxidable personalizados con logo o nombre. Regalo empresarial y para eventos. Envíos a todo el país.,Taxnara Diseños,SI,,,,
termo-acero-personalizado,Termo de acero personalizado,"Sublimados > Botellas y termos, Personalizados > Eventos y regalería",Capacidad,750 ml,Color,Negro,,,38900,,0.6,32,10,10,15,TX-TERMOACERO-750ML-NEGRO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
termo-acero-personalizado,Termo de acero personalizado,"Sublimados > Botellas y termos, Personalizados > Eventos y regalería",Capacidad,1 litro,Color,Acero,,,46900,,0.6,32,10,10,15,TX-TERMOACERO-1LITRO-ACERO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
termo-acero-personalizado,Termo de acero personalizado,"Sublimados > Botellas y termos, Personalizados > Eventos y regalería",Capacidad,1 litro,Color,Negro,,,46900,,0.6,32,10,10,15,TX-TERMOACERO-1LITRO-NEGRO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,S,Color,Negro,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-S-NEGRO,,NO,NO,"<p><strong>El combo completo de egresados, precio por persona.</strong></p><p>Incluye el buzo canguro de frisa, el diseño de la promo estampado en la espalda, el nombre de cada egresado bordado y el logo del colegio en el pecho.</p><ul><li>Diseño de la promo sin cargo (hasta 2 revisiones)</li><li>Nombre individual bordado incluido</li><li>Mínimo 15 unidades</li><li>Se trabaja con seña del 50% y saldo contra entrega</li><li>Producción: 15 a 20 días hábiles desde la aprobación</li></ul><p>Escribinos por WhatsApp con la cantidad y te armamos el presupuesto cerrado.</p>","egresados, promo, buzo, bordado, combo, REVISAR PRECIO",Buzos de egresados personalizados | Taxnara Diseños,"Kit de egresados: buzo de frisa con el diseño de la promo, logo del colegio y nombre de cada egresado bordado. Desde 15 unidades.",Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,S,Color,Gris melange,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-S-GRISME,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,S,Color,Beige,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-S-BEIGE,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,M,Color,Negro,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-M-NEGRO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,M,Color,Gris melange,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-M-GRISME,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,M,Color,Beige,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-M-BEIGE,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,L,Color,Negro,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-L-NEGRO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,L,Color,Gris melange,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-L-GRISME,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,L,Color,Beige,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-L-BEIGE,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,XL,Color,Negro,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-XL-NEGRO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,XL,Color,Gris melange,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-XL-GRISME,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,XL,Color,Beige,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-XL-BEIGE,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,XXL,Color,Negro,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-XXL-NEGRO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,XXL,Color,Gris melange,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-XXL-GRISME,,NO,NO,,,,,Taxnara Diseños,SI,,,,
kit-egresados-buzo-bordado,Kit egresados — buzo bordado + nombre,"Personalizados > Egresados, Indumentaria > Buzos y hoodies",Talle,XXL,Color,Beige,,,69900,,0.65,6,38,30,0,TX-KITEGRESADO-XXL-BEIGE,,NO,NO,,,,,Taxnara Diseños,SI,,,,
indumentaria-laboral-bordada,Indumentaria laboral bordada — combo empresas,Personalizados > Empresas y comercios,Prenda,Chomba,,,,,,,0.4,6,36,28,0,TX-INDUMENTARIA-CHOMBA,,NO,NO,"<p><strong>Vestí a todo tu equipo con la misma imagen.</strong></p><p>Elegís la prenda, nos mandás el logo y nosotros nos ocupamos de todo: digitalizamos el bordado, te mandamos una muestra física para aprobar y recién ahí producimos.</p><ul><li>Digitalización del logo para bordado sin cargo en pedidos de 10+ unidades</li><li>Muestra física antes de producir el lote</li><li>Reposición con el mismo archivo cuando entra personal nuevo</li><li>Facturación A o B</li></ul><p>Precio por unidad, según prenda y cantidad. Pedí tu presupuesto.</p>","empresas, uniforme, ropa de trabajo, bordado, REVISAR PRECIO",Ropa de trabajo con logo bordado para empresas | Taxnara,Indumentaria laboral bordada con el logo de tu empresa. Digitalización y muestra física incluidas. Facturación A o B.,Taxnara Diseños,SI,,,,
indumentaria-laboral-bordada,Indumentaria laboral bordada — combo empresas,Personalizados > Empresas y comercios,Prenda,Camisa,,,,,,,0.4,6,36,28,0,TX-INDUMENTARIA-CAMISA,,NO,NO,,,,,Taxnara Diseños,SI,,,,
indumentaria-laboral-bordada,Indumentaria laboral bordada — combo empresas,Personalizados > Empresas y comercios,Prenda,Buzo,,,,,,,0.4,6,36,28,0,TX-INDUMENTARIA-BUZO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
indumentaria-laboral-bordada,Indumentaria laboral bordada — combo empresas,Personalizados > Empresas y comercios,Prenda,Campera,,,,,,,0.4,6,36,28,0,TX-INDUMENTARIA-CAMPER,,NO,NO,,,,,Taxnara Diseños,SI,,,,
camiseta-club-sublimada,Camiseta de club sublimada,Personalizados > Clubes y equipos,Talle,8,,,,,,,0.18,2,30,25,0,TX-CAMISETACLU-8,,NO,NO,"<p>Camiseta deportiva sublimada a todo color: escudo, sponsors, número y nombre. Diseño 100% a medida, sin límite de colores.</p><ul><li>Tela deportiva con secado rápido</li><li>Sublimación total: el diseño no se despega nunca</li><li>Talles de niño y de adulto en el mismo pedido</li><li>Mínimo 10 unidades</li><li>Producción: 15 a 20 días hábiles</li></ul>","camiseta, club, deportiva, sublimada, REVISAR PRECIO",Camisetas de club sublimadas a medida | Taxnara Diseños,"Camisetas deportivas sublimadas con escudo, sponsors, número y nombre. Talles de niño y adulto. Desde 10 unidades.",Taxnara Diseños,SI,,,,
camiseta-club-sublimada,Camiseta de club sublimada,Personalizados > Clubes y equipos,Talle,10,,,,,,,0.18,2,30,25,0,TX-CAMISETACLU-10,,NO,NO,,,,,Taxnara Diseños,SI,,,,
camiseta-club-sublimada,Camiseta de club sublimada,Personalizados > Clubes y equipos,Talle,12,,,,,,,0.18,2,30,25,0,TX-CAMISETACLU-12,,NO,NO,,,,,Taxnara Diseños,SI,,,,
camiseta-club-sublimada,Camiseta de club sublimada,Personalizados > Clubes y equipos,Talle,14,,,,,,,0.18,2,30,25,0,TX-CAMISETACLU-14,,NO,NO,,,,,Taxnara Diseños,SI,,,,
camiseta-club-sublimada,Camiseta de club sublimada,Personalizados > Clubes y equipos,Talle,S,,,,,,,0.18,2,30,25,0,TX-CAMISETACLU-S,,NO,NO,,,,,Taxnara Diseños,SI,,,,
camiseta-club-sublimada,Camiseta de club sublimada,Personalizados > Clubes y equipos,Talle,M,,,,,,,0.18,2,30,25,0,TX-CAMISETACLU-M,,NO,NO,,,,,Taxnara Diseños,SI,,,,
camiseta-club-sublimada,Camiseta de club sublimada,Personalizados > Clubes y equipos,Talle,L,,,,,,,0.18,2,30,25,0,TX-CAMISETACLU-L,,NO,NO,,,,,Taxnara Diseños,SI,,,,
camiseta-club-sublimada,Camiseta de club sublimada,Personalizados > Clubes y equipos,Talle,XL,,,,,,,0.18,2,30,25,0,TX-CAMISETACLU-XL,,NO,NO,,,,,Taxnara Diseños,SI,,,,
set-regaleria-empresarial,Set de regalería empresarial,Personalizados > Eventos y regalería,Set,Taza + mouse pad,,,,,34900,,0.9,15,30,20,10,TX-SETREGALERI-TAZA+M,,NO,NO,"<p>Combos armados para regalar a clientes o al equipo, todos con tu logo.</p><p>Se entregan en caja lista para dar. Ideal para fin de año, aniversarios y eventos.</p><ul><li>Presentación en caja</li><li>Descuento por cantidad desde 20 sets</li><li>Producción: 7 a 10 días hábiles</li></ul>","regaleria, empresarial, combo, fin de año, REVISAR PRECIO",Regalos empresariales personalizados con tu logo | Taxnara,"Sets de regalería empresarial con tu logo, listos para entregar en caja. Descuento por cantidad. Envíos a todo el país.",Taxnara Diseños,SI,,,,
set-regaleria-empresarial,Set de regalería empresarial,Personalizados > Eventos y regalería,Set,Termo + botella,,,,,58900,,0.9,15,30,20,10,TX-SETREGALERI-TERMO+,,NO,NO,,,,,Taxnara Diseños,SI,,,,
set-regaleria-empresarial,Set de regalería empresarial,Personalizados > Eventos y regalería,Set,Taza + almohadón,,,,,42900,,0.9,15,30,20,10,TX-SETREGALERI-TAZA+A,,NO,NO,,,,,Taxnara Diseños,SI,,,,
bordado-de-logo,Bordado de logo (sobre tu prenda),Servicios > Bordado,Tamaño,Hasta 8 cm,,,,,7900,,0.05,1,20,20,0,TX-BORDADODEL-HASTA8,,NO,NO,"<p><strong>Traé tu prenda, nosotros bordamos.</strong> Precio por prenda.</p><p>Si es la primera vez que bordamos tu logo, hay un cargo único de digitalización (se cobra una sola vez; después el archivo queda guardado y las reposiciones salen el precio normal).</p><ul><li>Hilo de alta resistencia, no destiñe</li><li>Digitalización del logo: una sola vez por diseño</li><li>Entrega: 3 a 5 días hábiles</li></ul>","bordado, servicio, logo, REVISAR PRECIO",Servicio de bordado de logos sobre prendas | Taxnara,"Bordamos tu logo sobre tus propias prendas. Precio por prenda, digitalización única. Saujil, Catamarca.",Taxnara Diseños,SI,,,,
bordado-de-logo,Bordado de logo (sobre tu prenda),Servicios > Bordado,Tamaño,Hasta 15 cm,,,,,12900,,0.05,1,20,20,0,TX-BORDADODEL-HASTA1,,NO,NO,,,,,Taxnara Diseños,SI,,,,
bordado-de-logo,Bordado de logo (sobre tu prenda),Servicios > Bordado,Tamaño,Espalda completa,,,,,24900,,0.05,1,20,20,0,TX-BORDADODEL-ESPALD,,NO,NO,,,,,Taxnara Diseños,SI,,,,
estampado-dtf,Estampado DTF (sobre tu prenda),Servicios > Estampado (serigrafía / DTF),Tamaño,A5,,,,,6900,,0.05,1,30,25,0,TX-ESTAMPADODT-A5,,NO,NO,"<p>Estampado DTF a todo color, sin límite de tintas y sin mínimo de cantidad. Sirve para algodón, poliéster y mezclas.</p><ul><li>Full color, incluye degradés y fotos</li><li>Sin cantidad mínima</li><li>Entrega: 2 a 4 días hábiles</li></ul>","dtf, estampado, servicio, REVISAR PRECIO",Estampado DTF a todo color sobre tus prendas | Taxnara,"Estampado DTF full color sin cantidad mínima sobre tus propias prendas. Algodón, poliéster y mezclas.",Taxnara Diseños,SI,,,,
estampado-dtf,Estampado DTF (sobre tu prenda),Servicios > Estampado (serigrafía / DTF),Tamaño,A4,,,,,10900,,0.05,1,30,25,0,TX-ESTAMPADODT-A4,,NO,NO,,,,,Taxnara Diseños,SI,,,,
estampado-dtf,Estampado DTF (sobre tu prenda),Servicios > Estampado (serigrafía / DTF),Tamaño,A3,,,,,17900,,0.05,1,30,25,0,TX-ESTAMPADODT-A3,,NO,NO,,,,,Taxnara Diseños,SI,,,,
vinilo-textil,"Vinilo textil (números, nombres y logos)",Servicios > Vinilo textil,Aplicación,Nombre o número,,,,,5900,,0.03,1,20,20,0,TX-VINILOTEXTI-NOMBRE,,NO,NO,"<p>Vinilo de corte termoadhesivo: la mejor opción para nombres, números y logos de uno o dos colores. Terminación mate o brillante.</p><ul><li>Mate, brillante, reflectivo o metalizado</li><li>Ideal para camisetas de equipo</li><li>Entrega: 2 a 3 días hábiles</li></ul>","vinilo, textil, numeros, nombres, REVISAR PRECIO","Vinilo textil: nombres, números y logos | Taxnara Diseños","Aplicación de vinilo textil de corte para nombres, números y logos. Terminación mate, brillante o reflectiva.",Taxnara Diseños,SI,,,,
vinilo-textil,"Vinilo textil (números, nombres y logos)",Servicios > Vinilo textil,Aplicación,Logo simple,,,,,8900,,0.03,1,20,20,0,TX-VINILOTEXTI-LOGOSI,,NO,NO,,,,,Taxnara Diseños,SI,,,,
vinilo-textil,"Vinilo textil (números, nombres y logos)",Servicios > Vinilo textil,Aplicación,Logo dos colores,,,,,12900,,0.03,1,20,20,0,TX-VINILOTEXTI-LOGODO,,NO,NO,,,,,Taxnara Diseños,SI,,,,
diseno-y-vectorizacion-de-logo,Diseño y vectorización de logo,Servicios > Diseño gráfico,Servicio,Vectorizar logo existente,,,,,19900,,0.0,0,0,0,0,TX-DISENOYVEC-VECTOR,,NO,NO,"<p>¿Tenés el logo solo en una foto de WhatsApp? Lo pasamos a vectores para que se pueda bordar, estampar y ampliar sin que se pixele.</p><p>Te entregamos los archivos finales en AI, PDF, PNG con fondo transparente y JPG, en versión color, blanco y negro.</p><ul><li>Hasta 2 rondas de correcciones</li><li>Archivos tuyos, para siempre</li><li>Entrega: 3 a 7 días hábiles</li></ul>","diseño, logo, vectorizacion, identidad, REVISAR PRECIO",Diseño y vectorización de logos | Taxnara Diseños,Vectorizamos o diseñamos tu logo para que se pueda bordar y estampar. Entregamos los archivos finales en todos los formatos.,Taxnara Diseños,NO,,,,
diseno-y-vectorizacion-de-logo,Diseño y vectorización de logo,Servicios > Diseño gráfico,Servicio,Rediseño de logo,,,,,44900,,0.0,0,0,0,0,TX-DISENOYVEC-REDISE,,NO,NO,,,,,Taxnara Diseños,NO,,,,
diseno-y-vectorizacion-de-logo,Diseño y vectorización de logo,Servicios > Diseño gráfico,Servicio,Logo desde cero,,,,,79900,,0.0,0,0,0,0,TX-DISENOYVEC-LOGODE,,NO,NO,,,,,Taxnara Diseños,NO,,,,
sena-pedido-personalizado,Seña de pedido personalizado,Personalizados,,,,,,,20000,,0.0,0,0,0,999,TX-SENAPEDIDO,,NO,NO,"<p><strong>Este producto es solo para pedidos ya presupuestados.</strong></p><p>Si arreglamos tu pedido por WhatsApp, acá abonás la seña para que entre a producción. El saldo se paga contra entrega o antes del despacho.</p><p>Podés cargar más de una unidad si tu seña es un múltiplo de este monto. Anotá el número de presupuesto en las notas del pedido.</p><p>La seña se descuenta del total. Si el trabajo no se puede hacer por un motivo nuestro, se reintegra completa.</p>","seña, pedido, presupuesto, REVISAR PRECIO",Seña de pedido personalizado | Taxnara Diseños,Abonás acá la seña de tu pedido personalizado ya presupuestado para que entre a producción.,Taxnara Diseños,SI,,,,
